X	Y	Location	Cult	Image
-119.0187116	35.37329436	"Bakersfield, CA"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-118.2436815	34.05223735	"Los Angeles, CA"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-122.3916738	40.58654394	"Redding, CA"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-121.4943954	38.58157638	"Sacramento, CA"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-121.2907764	37.95770573	"Stockton, CA"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-105.0810905	40.30831869	"Berthoud, CO"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-104.8560892	39.37221567	"Castle Rock, CO"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-108.5506475	39.06387075	"Grand Junction, CO"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-75.57714612	38.45650557	"Delmar, DE"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-86.1152139	30.72102288	"DeFuniak Springs, FL"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-81.87230538	26.64062976	"Fort Myers, FL"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-81.65564837	30.33218512	"Jacksonville, FL"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-81.94980361	28.03947023	"Lakeland, FL"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-80.22643505	25.78897282	"Miami, FL"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-82.14008845	29.18719974	"Ocala, FL"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-81.37923564	28.53833754	"Orlando, FL"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-82.63999687	27.77305608	"St. Petersburg, FL"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-84.28073123	30.43825722	"Tallahassee, FL"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-80.05337063	26.71534607	"West Palm Beach, FL"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-84.38797768	33.74899757	"Atlanta, GA"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-82.01051423	33.47349819	"Augusta, GA"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-83.57238603	34.11705619	"Jefferson, GA"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-83.63240005	32.84069574	"Macon, GA"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-85.50912897	34.87202321	"Trenton, GA"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-89.58898488	40.69365367	"Peoria, IL"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-86.15806766	39.76840535	"Indianapolis, IN"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-94.62746053	39.11405622	"Kansas City, KS"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-97.61141922	38.84028133	"Salina, KS"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-97.33610731	37.68889124	"Wichita, KS"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-87.59001101	37.83615568	"Hendersone, KY"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-84.08326378	37.12898094	"Londone, KY"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-85.75845173	38.25266915	"Louisville, KY"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-90.07152854	29.95106667	"New Orleans, LA"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-92.6379246	32.52320738	"Ruston, LA"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-76.94556511	39.20620039	"Clarksville, MD"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-71.80229054	42.262594	"Worcester, MA"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-85.66808485	42.96336218	"Grand Rapids, MI"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-85.58722477	42.29171062	"Kalamazoo, MI"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-94.163239	45.55794923	"St. Cloud, MN"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-93.26666663	44.98333652	"Minneapolis, MN"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-89.13061082	31.6940535	"Laurel, MS"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-92.33407049	38.95170977	"Columbia, MO"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-94.51327702	37.08422824	"Joplin, MO"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-91.77152583	37.94854488	"Rolla, MO"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-93.29229449	37.2089617	"Springfield, MO"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-90.19940211	38.62700362	"St. Louis, MO"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-70.76255043	43.07175817	"Portsmouth, NH"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-74.97895687	39.82972964	"Central New Jersey, NJ"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-78.87836558	42.88644865	"Buffalo, NY"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-73.9705646	40.75958166	"Central New York, NY"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-73.79484944	40.72822501	"Queens, NY"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-82.55148502	35.59505858	"Asheville, NC"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-79.79197401	36.07263824	"Greensboro, NC"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-81.34119397	35.73318947	"Hickory, NC"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-78.63861244	35.77209819	"Raleigh, NC"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-96.81724595	46.83207937	"Fargo, ND"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-81.5190006	41.08144562	"Akron, OH"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-82.1012548	39.32924381	"Athens, OH"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-84.51201755	39.10312042	"Cincinnati, OH"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-81.69540648	41.49949835	"Cleveland, OH"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-82.99879362	39.96117741	"Columbus, OH"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-80.64951779	41.09978445	"Youngstown, OH"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-97.5164249	35.46756152	"Oklahoma City, OK"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-95.99277031	36.15398649	"Tulsa, OK"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-122.6762057	45.52345568	"Portland, OR"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-78.50390364	40.01869472	"Bedford, PA"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-80.15144566	41.64144653	"Meadville, PA"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-79.99588318	40.4406298	"Pittsburgh, PA"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-75.34156424	40.44177217	"Quakertown, PA"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-76.72774493	39.96260147	"York, PA"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-81.03481329	34.00071519	"Columbia, SC"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-79.76256035	34.19543744	"Florence, SC"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-88.81394402	35.61451704	"Jackson, TN"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-83.9207373	35.96064298	"Knoxville, TN"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-90.04897652	35.14953551	"Memphis, TN"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-86.78332923	36.16667159	"Nashville, TN"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-97.75062347	30.2842079	"Austin David, TX"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-97.39637972	27.80058573	"Corpus Christi, TX"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-96.80044791	32.78014338	"Dallas, TX"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-99.90180933	31.9686001	"East Texas, TX"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-97.32084863	32.72541275	"Fort Worth, TX"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-97.69609944	26.19063282	"Harlingen, TX"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-95.36938923	29.76019478	"Houston, TX"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-98.49362772	29.42412344	"San Antonio, TX"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-96.60887845	33.63566429	"Sherman, TX"	"Church of God, a Worldwide Association"	http://silenced.co/wp-content/uploads/2012/03/cogwa-150x150.png
-99.732292	32.45203	"Abilene, TX 79604"	The House of Yahweh	http://silenced.co/wp-content/uploads/2012/03/hoy-150x150.png
-121.401604	36.852455	"Hollister, CA"	Christian Biblical Church of God	http://silenced.co/wp-content/uploads/2011/04/bsg_earthfire_130.jpg
151.206985	-33.867489	Sydney NSW	Christian Biblical Church of God	http://silenced.co/wp-content/uploads/2011/04/bsg_earthfire_130.jpg
-75.684288	44.589523	"Brockville, ON"	Christian Biblical Church of God	http://silenced.co/wp-content/uploads/2011/04/bsg_earthfire_130.jpg
174.763336	-36.848461	Auckland	Christian Biblical Church of God	http://silenced.co/wp-content/uploads/2011/04/bsg_earthfire_130.jpg
28.516666	-27.283333	Frankfort	Christian Biblical Church of God	http://silenced.co/wp-content/uploads/2011/04/bsg_earthfire_130.jpg
0.641918	51.800564	"Witham, Essex"	Christian Biblical Church of God	http://silenced.co/wp-content/uploads/2011/04/bsg_earthfire_130.jpg
